n_b,rho_b,n_n,n_p,lambda,xi_n,xi_p,kappa,R,epsilon,A_nn,A_pp,A_np
0.07082164328657314,117602100721442.88,0.06892762206956457,0.0018940212170085666,1.6486062946464863e-11,3.040614011162517e-11,1.064453019586539e-12,15.48782580641133,0.03500783117090114,0.02747840648117881,31.723708493822507,410.6175766700779,87.35975616103042
0.07190380761523046,119399076793587.17,0.06995241028201651,0.001951397333213952,1.6241888322298497e-11,2.859553132474428e-11,1.0628551249594429e-12,15.281375552400206,0.03716857409953888,0.02789606999025194,31.35081442788771,400.4765857005844,87.09688383868917
0.07298597194388777,121196052865731.45,0.07097650780925115,0.002009464134636625,1.6005499934843802e-11,2.698101427632522e-11,1.0614314746702507e-12,15.079164615705547,0.03933993969980643,0.028311679408587493,30.982062866070603,390.78669941750644,86.83446518991252
0.07406813627254509,122993028937875.75,0.07199992277850902,0.0020682134940360735,1.5776537347954262e-11,2.5534469174494157e-11,1.0601759451117329e-12,14.881055753714124,0.04151940413825874,0.02872521822555908,30.617292624560424,381.52091992906634,86.57250048631875
0.0751503006012024,124790005010020.02,0.07302266326898535,0.0021276373322170476,1.5554661791155856e-11,2.423271507004022e-11,1.059082760216584e-12,14.686918129018459,0.04370466772524249,0.029136671232870677,30.25635171763856,372.6542465921435,86.31098995523429
0.07623246492985972,126586981082164.31,0.07404473731017894,0.002187727619680786,1.533955456829333e-11,2.3056496642345207e-11,1.0581464677185222e-12,14.49662691911363,0.045893636146575136,0.02954602445972941,29.899096703929814,364.1635013745118,86.04993378073414
0.07731462925851704,128383957154308.62,0.07506615288039466,0.0022484763781223747,1.5130915603665236e-11,2.1989706496137042e-11,1.0573619173468787e-12,14.3100629552004,0.048084403379036765,0.029953265111440374,29.545392087617387,356.02717174933986,85.7893321046644
0.07839679358717434,130180933226452.9,0.07608691790538993,0.0023098756817844157,1.4928462112038888e-11,2.1018782253250218e-11,1.056724240772818e-12,14.127112387543226,0.05027523612170313,0.030358381511216215,29.195109769306775,348.225269142398,85.52918502764669
0.07947895791583166,131977909298597.19,0.07710704025181431,0.0023719176640173536,1.4731927363863957e-11,2.0132234818546866e-11,1.0562288328521107e-12,13.947666363247885,0.05246455956688214,0.030761363116405482,28.848128543717127,340.73920050445787,85.26949261056787
0.08056112224448897,133774885370741.45,0.0781265277452567,0.0024345944992322627,1.4541059628432884e-11,1.9320276067905026e-11,1.055871335674112e-12,13.771620781001,0.05465094452910705,0.031162200209007423,28.50433362927575,333.5516554213474,85.010254873752
0.08164328657314629,135571861442885.77,0.07914538814314637,0.0024978984299999243,1.435562106492642e-11,1.8574522693752082e-11,1.0556476213739824e-12,13.598875964161037,0.05683309545978648,0.03156088419810512,28.163616250889348,326.6464981420909,84.75147180035518
0.08272545090180361,137368837515030.06,0.08016362914987742,0.0025618217519261977,1.4175386830836601e-11,1.7887758790021382e-11,1.0555537785371986e-12,13.42933644790799,0.05900983968578754,0.03195740735660188,27.825873241090857,320.00867508512727,84.49314333580443
0.08380761523046093,139165813587174.34,0.08118125841233753,0.0026263568181233952,1.4000144202239728e-11,1.7253744228261296e-11,1.0555860985650104e-12,13.262910738661553,0.06118011746319857,0.03235176282663111,27.491006678776532,313.62412842669806,84.23526938905741
0.08488977955911824,140962789659318.62,0.08219828351923379,0.0026914960398844454,1.382969177432766e-11,1.6667058952838227e-11,1.0557410632498515e-12,13.099511097689234,0.0633429728806515,0.032743944577074476,27.158923554380902,307.47971804397645,83.9778498334991
0.08597194388777554,142759765731462.9,0.08321471200050733,0.002757231887268214,1.3663838724068956e-11,1.612297567670522e-11,1.0560153332614e-12,12.939053339187346,0.06549754551742895,0.03313394736319467,26.829535460375183,301.5631504984186,83.72088450782104
0.08705410821643286,144556741803607.2,0.08423055132683095,0.002823556889601917,1.3502404129460434e-11,1.5617355186515946e-11,1.0564057374661172e-12,12.781456641694456,0.06764306278813585,0.03352176668826452,26.50275830488381,295.86291434386726,83.46437321688276
0.08813627254509018,146353717875751.5,0.08524580890918404,0.002890463635906149,1.3345216340385603e-11,1.514655976454946e-11,1.0569092630105146e-12,12.626643371799872,0.0697788329125543,0.0339073987670817,26.178512046430512,290.36822112458754,83.208315732556
0.0892184368737475,148150693947895.78,0.08626049209849973,0.0029579447752477676,1.3192112396590062e-11,1.4707381217328265e-11,1.0575230461049804e-12,12.47453891920241,0.07190423845538217,0.034290840491266024,25.856720448018258,285.06895149910645,82.95271179455158
0.09030060120240481,149947670020040.06,0.08727460818537935,0.003025993017025453,1.3042937488723894e-11,1.4296980749775204e-11,1.0582443634509482e-12,12.325071542257698,0.07401873038596539,0.03467208939624184,25.537310848919876,279.95560598779207,82.69756111122928
0.09138276553106212,151744646092184.34,0.08828816439986957,0.0030946011311925453,1.289754445879272e-11,1.391283849894542e-11,1.059070624259453e-12,12.178172223227538,0.07612182261295779,0.03505114362981497,25.220213952709848,275.01925989668916,82.44286336039106
0.09246492985971944,153541622164328.62,0.08930116791129801,0.0031637619484214214,1.2755793336709099e-11,1.3552710986191981e-11,1.059999362813886e-12,12.033774532512387,0.07821308695314566,0.0354280019222588,24.905363630205454,270.2515220181962,82.1886181900575
0.09354709418837676,155338598236472.94,0.09031362582816338,0.003233468360213382,1.2617550909948652e-11,1.3214595092902314e-11,1.0610282315340313e-12,11.891814501209112,0.08029214849752905,0.03580266355782892,24.592696736108714,265.6444967515901,81.93482521922789
0.09462925851703408,157135574308617.25,0.09132554519807619,0.0033037133189578937,1.2482690323595113e-11,1.2896697436206502e-11,1.062154994502286e-12,11.752230501391525,0.08235868134119098,0.03617512834763222,24.282152938251407,261.19074932386087,81.6814840386244
0.09571142284569138,158932550380761.5,0.09233693300774677,0.0033744898379446087,1.2351090708309621e-11,1.2597408234827041e-11,1.0633775214164244e-12,11.614963133561357,0.08441240464658359,0.03654539660377825,23.973674558444472,256.8832738244956,81.42859421142002
0.09679358717434869,160729526452905.78,0.09334779618301714,0.0034457909913315514,1.2222636833984582e-11,1.2315278924662131e-11,1.0646937819364078e-12,11.479955120762241,0.08645307901263126,0.036913469114747535,23.667206424022684,252.71546379721468,81.17615527395115
0.09787575150300601,162526502525050.1,0.09435814158893348,0.003517609914072531,1.2097218787044874e-11,1.2049002918697658e-11,1.0661018403954903e-12,11.34715120889125,0.08848050312454586,0.03727934712191368,23.362695729256178,248.6810851577545,80.92416673641468
0.09895791583166333,164323478597194.38,0.09536797602985668,0.0035899398018066535,1.1974731669541322e-11,1.1797399013979317e-11,1.067599850848487e-12,11.216498072779114,0.09049451066149712,0.03764303229715977,23.060091905872177,244.77425122995263,80.67262808354987
0.10004008016032065,166120454669338.66,0.09637730624960787,0.0036627739107127793,1.185507531834505e-11,1.1559397035420264e-11,1.0691860524322985e-12,11.087944227644815,0.09249496744130359,0.03800452672153495,22.759346501996706,240.98939971301138,80.42153877530546
0.10112224448897796,167917430741482.94,0.09738613893164662,0.0037361055573313364,1.1738154042899695e-11,1.133402537661875e-11,1.070858765015919e-12,10.961439945561075,0.09448176878313867,0.03836383286489707,22.4604130688846,237.3212714111971,80.17089824749209
0.10220440881763528,169714406813627.25,0.09839448069927927,0.0038099281183560036,1.1623876380121626e-11,1.1120400155055154e-11,1.0726163851190039e-12,10.836937176595516,0.09645483707089532,0.038720953566493195,22.163247054859813,233.7648905736132,79.92070591242032
0.10328657314629258,171511382885771.53,0.09940233811589509,0.0038842350303974838,1.1512154865159139e-11,1.0917715745707656e-11,1.0744573820798071e-12,10.714389474317981,0.09841411950134664,0.03907589201643104,21.867805705936632,230.315546706338,79.67096115952467
0.1043687374749499,173308358957915.8,0.10040971768522844,0.0039590197897214595,1.1402905816830988e-11,1.0725236495365942e-11,1.0763802944548543e-12,10.59375192538816,0.10035958600259551,0.03942865173799689,21.574047972636155,226.96877773231336,79.4216633559736
0.10545090180360722,175105335030060.12,0.10141662585164447,0.0040342759519627425,1.1296049136663331e-11,1.0542289451381894e-11,1.078383726634111e-12,10.474981082959175,0.10229122730952482,0.039779236570778954,21.281934422552546,223.72035438609942,79.17281184726626
0.10653306613226453,176902311102204.4,0.10242306900044705,0.004109997131817481,1.119150812053403e-11,1.0368257964575425e-11,1.0804663456567224e-12,10.358034903652346,0.10420905318408202,0.04012765065455656,20.99142715825943,220.56626574112835,78.92440595781545
0.10761523046092185,178699287174348.7,0.10342905345820669,0.004186177002715162,1.1089209282014715e-11,1.020257604754864e-11,1.0826268782135591e-12,10.242872687876549,0.10611309076923572,0.0404738984139181,20.702489740180223,217.50270577653282,78.6764449915179
0.10869739478957915,180496263246492.97,0.1044345854931071,0.004262809296472057,1.0989082186574955e-11,1.0044723387574433e-11,1.0848641078238673e-12,10.129455023282127,0.10800338306636403,0.040817984543572605,20.41508711407583,214.52606089910432,78.42892823231156
0.10977955911823647,182293239318637.25,0.10543967131530885,0.004339887802927635,1.0891059295880329e-11,9.894220928177918e-12,1.087176872174327e-12,10.017743731154322,0.10987998752667202,0.04115991399432145,20.12918554283059,211.63289834357474,78.18185494472038
0.1108617234468938,184090215390781.56,0.10644431707732838,0.004417406369565414,1.079507582147736e-11,9.750626946050854e-12,1.089564060609679e-12,9.907701815565432,0.11174297474799488,0.041499691959659156,19.84475254224253,208.81995538128515,77.9352243743868
0.1119438877755511,185887191462925.84,0.1074485288744315,0.004495358901119603,1.0701069587214201e-11,9.61353356045878e-12,1.0920246117649368e-12,9.799293415117328,0.11359242726904496,0.041837323862973064,19.56175682054611,206.08412927350457,77.68903574859209
0.11302605210420842,187684167535070.12,0.10845231274503965,0.004573739359168775,1.060898089979696e-11,9.482563621166331e-12,1.094557511329914e-12,9.692483757118245,0.11542843845378663,0.04217281534531376,19.280168221417576,203.42246791125828,77.44328827676505
0.11410821643286573,189481143607214.4,0.10945567467114793,0.004652541761717791,1.0518752426928012e-11,9.357367928398519e-12,1.0971617899375114e-12,9.58723911404817,0.1172511114592121,0.0425061722537094,18.99995767023055,200.83216108857766,77.19798115097896
0.11519038076152305,191278119679358.72,0.11045862057875395,0.004731760182769095,1.0430329082515157e-11,9.23762274470763e-12,1.0998365211678206e-12,9.483526762177437,0.1190605582803144,0.042837400629998634,18.721097123348425,198.31053236065517,76.95311354643744
0.11627254509018037,193075095751503.0,0.11146115633829592,0.004811388751884441,1.0343657918479418e-11,9.12302756401369e-12,1.1025808196606816e-12,9.381314942212283,0.12085689886654245,0.04316650670015828,18.443559520255004,195.85503144252542,76.70868462194902
0.11735470941883769,194872071823647.28,0.11246328776509971,0.004891421653737975,1.0258688022724875e-11,9.013303107687707e-12,1.105393839329871e-12,9.280572821849683,0.1226402603044658,0.04349349686410209,18.16731873833997,193.46322710764838,76.46469352039092
0.118436873747495,196669047895791.56,0.11346502061983332,0.004971853127661672,1.0175370422866436e-11,8.908189521478234e-12,1.108274771672572e-12,9.181270460131561,0.12441077606178542,0.043818377685929825,17.892349550169094,191.13280054916552,76.22113936916229
0.1195190380761523,198466023967935.84,0.11446636060896834,0.005052677467183966,1.0093657995341517e-11,8.807444750449999e-12,1.1112228441682384e-12,9.083378773495898,0.12616858528819755,0.044141155884605744,17.61862758308134,188.86153916969266,75.97802128062696
0.12060120240480962,200263000040080.16,0.11546731338524727,0.0051338890195623535,1.0013505379558883e-11,8.710843071995293e-12,1.1142373187613695e-12,8.986869503428851,0.1279138321689618,0.044461838325046604,17.346129280966636,186.64733076831925,75.73533835254622
0.12168336673346694,202059976112224.44,0.11646694834087143,0.005216418392595507,9.933977335418289e-12,8.618285392960206e-12,1.1173203322622852e-12,8.89089462401937,0.12964531589716924,0.044788830366949035,17.0751283272137,184.46012041224344,75.49321083575529
0.12276553106212425,203856952184368.72,0.11746162281551908,0.005303908246605168,9.851704398620672e-12,8.529984597585987e-12,1.1204873462535448e-12,8.792338826101673,0.13135865996412774,0.04515439272395625,16.80675554505523,182.19436765060723,75.25211513080438
0.12384769539078157,205653928256513.03,0.11845341724370644,0.005394278147075133,9.768833451212347e-12,8.445474411764964e-12,1.1237388497973805e-12,8.693152731147231,0.13305810840323623,0.045539236204363176,16.540329264511364,179.9184347806988,75.01178932684327
0.12492985971943889,207450904328657.3,0.11944305851540027,0.005486801204038621,9.686118121575506e-12,8.364480721126164e-12,1.1270759702220963e-12,8.594024162955764,0.13474548006015977,0.045936543087861284,16.27559890735624,177.65609771371143,74.77214319469147
0.1260120240480962,209247880400801.6,0.12043089557662377,0.005581128471472421,9.603916240755916e-12,8.286791763119634e-12,1.1304998016998085e-12,8.495283436861785,0.1364218908855774,0.0463429956636123,16.012434845396164,175.41842373281767,74.53313426309383
0.12709418837675351,211044856472945.9,0.12141714802904127,0.005677040347712238,9.522443031412734e-12,8.212224654554886e-12,1.134011192819312e-12,8.397133195606823,0.138088184447114,0.046756495601052744,15.750749368293175,173.2118623620633,74.29473617449105
0.12817635270541083,212841832545090.2,0.12240197170973088,0.00577438099567995,9.441840417520955e-12,8.14061557128822e-12,1.1376107699224704e-12,8.299710821271873,0.13974505489914052,0.04717555538544393,15.490475772303288,171.04048072587952,74.05693040669881
0.12925851703406815,214638808617234.47,0.12338548534608776,0.005873031687980391,9.36220618734192e-12,8.071815203803343e-12,1.141298977260386e-12,8.203114498372098,0.1413931003676372,0.04759904839298515,15.231559829362528,168.9069119442064,73.8197029332012
0.13034068136272547,216435784689378.78,0.12436778371307274,0.005972897649652735,9.283608920283879e-12,8.005686138059872e-12,1.145076113217512e-12,8.107416453040987,0.14303285108489328,0.04802608417813996,14.973955555490877,166.8128443974075,73.58304258758162
0.13142284569138277,218232760761523.03,0.12534894506495073,0.006073900626432048,9.20609670146777e-12,7.942101112822647e-12,1.1489423594806574e-12,8.012670631822724,0.1446647862019374,0.048455937329865834,14.717622806515877,164.75930914017042,73.34694014633227
0.1325050100200401,220029736833667.3,0.12632903566606501,0.006175974353975061,9.129702620871195e-12,7.880941754341963e-12,1.1528978046307227e-12,7.918917517407774,0.14628934467071017,0.04888800362808496,14.462525801328859,162.7468622074392,73.11138777418503
0.13358717434869738,221826712905811.6,0.12730811274416587,0.006279061604531517,9.05444847262197e-12,7.822097596725463e-12,1.1569424631518619e-12,7.826187352441804,0.14790693274348668,0.04932177116748018,14.208632150809873,160.77570764583106,72.8763786654122
0.1346693386773547,223623688977955.88,0.12828622650893637,0.006383112168418332,8.98034735896929e-12,7.76546528989031e-12,1.1610762908755264e-12,7.734502400524886,0.14951792938758043,0.04975680041515359,13.955912187263598,158.84578423324692,72.64190680067485
0.13575150300601202,225420665050100.2,0.1292634215854863,0.006488081420525728,8.907405589514183e-12,7.71094793894106e-12,1.1652991976242565e-12,7.643878591587532,0.15112269034256848,0.0501927099015783,13.704338482561125,156.95682868681683,72.40796677580349
0.13683366733466934,227217641122244.47,0.1302397380646753,0.00659392926999404,8.835624105804203e-12,7.658454540558231e-12,1.1696110576350638e-12,7.554326755143461,0.15272155125305606,0.05062916562930728,13.453885490364316,155.10842294554715,72.17455367744019
0.13791583166332666,229014617194388.75,0.1312152122929286,0.006700619370398069,8.764999574156244e-12,7.607899494011244e-12,1.1740117182035928e-12,7.465853567090418,0.1543148301482882,0.05106587302880259,13.204529273097283,153.30003026688314,71.94166299036803
0.13899799599198398,230811593266533.1,0.13218987747933708,0.006808118512646885,8.695525239346534e-12,7.55920217148461e-12,1.1785010068879463e-12,7.378462291100374,0.15590282944588735,0.05150257071469847,12.956247288670047,151.53102322935302,71.70929052694287
0.1400801603206413,232608569338677.38,0.1331637641711706,0.006916396149470718,8.627191601464634e-12,7.512286536791081e-12,1.1830787375356178e-12,7.2921533687903874,0.15748583759971663,0.051939025548874425,12.70901822049196,149.8007057333529,71.47743237235369
0.14116232464929862,234405545410821.66,0.13413690063244688,0.0070254240168517446,8.55998695914188e-12,7.467080804388025e-12,1.1877447153408474e-12,7.206924896050089,0.15906413047557624,0.052375028673894514,12.46282183959312,148.1083304596588,71.24608484147791
0.1422444889779559,236202521482965.94,0.13510931314965438,0.007135175828301532,8.493897849933975e-12,7.423517132529512e-12,1.1924987410973975e-12,7.122773012001222,0.1606379725146619,0.052810392281383484,12.217638891054381,146.4531128310414,71.01524444439816
0.14332665330661323,237999497555110.22,0.1360810262817785,0.007245627024834733,8.42890941029473e-12,7.381531345724153e-12,1.1973406147795046e-12,7.039692219784051,0.16220761772868167,0.05324494694676576,11.973450999178207,144.83424224278735,70.78490785850295
0.14440881763527055,239796473627254.53,0.1370520630670859,0.007356754568184667,8.365005671828712e-12,7.341062682631387e-12,1.2022701385587946e-12,6.957675653373668,0.16377331055942485,0.05367853940720027,11.730240587343534,143.25089113416834,70.55507190566686
0.14549098196392785,241593449699398.78,0.13802244519587412,0.007468536768053719,8.30216980645548e-12,7.302053566240681e-12,1.20728711934547e-12,6.8767153011261275,0.16533528662773397,0.054111030691093534,11.487990809533256,141.70222233545775,70.32573353340472
0.14657314629258517,243390425771543.06,0.13899219315610278,0.007580953136482382,8.240384330198328e-12,7.264449393717629e-12,1.2123913709266553e-12,6.7968021942452745,0.1668937733911594,0.054542294529939375,11.246685491263898,140.1873950255846,70.09688979917154
0.14765531062124249,245187401843687.38,0.13996132635717584,0.007693984264066637,8.179631273168954e-12,7.228198343718552e-12,1.2175827157624596e-12,6.717926566530477,0.16844899072540853,0.054972215999381784,11.006309078178083,138.70556956214298,69.86853785718073
0.1487374749498998,246984377915831.66,0.14092986323594442,0.007807611713955381,8.119892321722358e-12,7.193251199304293e-12,1.222860986490398e-12,6.640077990407061,0.17000115144159975,0.05540069034824718,10.766846590950728,137.2559113904827,69.6406749472576
0.14981963927855713,248781353987975.94,0.14189782134810713,0.00792181793044999,8.061148937547756e-12,7.1595611848486665e-12,1.2282260271807319e-12,6.563245493218625,0.17155046174896166,0.05582762198311697,10.52828358544943,135.83759419680482,69.41329838535299
0.15090180360721445,250578330060120.25,0.1428652174475174,0.008036586159697044,8.00338245753393e-12,7.127083815551824e-12,1.233677694378668e-12,6.4874176569795,0.17309712167081465,0.056252923582672205,10.290606117307014,134.44980243797636,69.1864055554226
0.15198396793587177,252375306132264.53,0.14383206755539804,0.008151900380473724,7.946574177527524e-12,7.095776758346549e-12,1.239215857963905e-12,6.412582704182104,0.17464132542025826,0.05667651532113279,10.053800710230343,133.0917333556881,68.95999390243696
0.15306613226452906,254172282204408.8,0.14479838702107292,0.008267745243456128,7.89070542253759e-12,7.065599703133521e-12,1.2448404018534785e-12,6.338728571782289,0.17618326174088303,0.05709832418404564,9.817854327498218,131.7625985628194,68.73406092633547
0.15414829659318638,255969258276553.1,0.1457641905755216,0.00838410601766479,7.835757605491225e-12,7.0365142434065465e-12,1.250551224570072e-12,6.265842975112904,0.17772311421694073,0.05751828336275032,9.582754346200367,130.46162527416558,68.5086041767726
0.1552304609218437,257766234348697.38,0.14672949237882432,0.008500968543019365,7.781712276286738e-12,7.008483765434963e-12,1.2563482396947729e-12,6.193913463179037,0.1792610615567005,0.05793633171626924,9.348488533848554,129.1880572411003,68.28362124853345
0.156312625250501,259563210420841.66,0.1476943060623776,0.008618319188123382,7.728551162601002e-12,6.981473345261315e-12,1.2622313762206051e-12,6.122927466548933,0.18079727785215227,0.05835241329129844,9.11504502705321,127.94115543957238,68.05910977751725
0.1573947895791583,261360186492985.94,0.1486586447666084,0.008736144812549914,7.676256203672537e-12,6.955449652851348e-12,1.2682005788208548e-12,6.052872338861217,0.18233193281773855,0.05876647689251786,8.882412312009121,126.72019855257516,67.83506743720612
0.15847695390781563,263157162565130.22,0.14962252117479563,0.008854432733019994,7.624809578089103e-12,6.930380862801204e-12,1.2742558080443224e-12,5.983735392810459,0.18386519201042562,0.0591784756966891,8.650579206573772,125.52448328145664,67.61149193554945
0.15955911823647295,264954138637274.56,0.15058594754350943,0.008973170692963526,7.574193726449847e-12,6.906236571066665e-12,1.2803970404479552e-12,5.91550393134302,0.18539721703309658,0.05958836690502525,8.419534843755496,124.3533245148783,67.38838101220665
0.16064128256513027,266751114709418.84,0.15154893573009803,0.009092346835032229,7.524391369640456e-12,6.882987717231535e-12,1.2866242686759276e-12,5.848165274687264,0.18692816572298515,0.05999611142915116,8.189268656454772,123.20605537962138,67.16573243609949
0.1617234468937876,268548090781563.16,0.1525114972175885,0.009211949676199096,7.475385523350448e-12,6.860606511878216e-12,1.2929375014930153e-12,5.781706783752711,0.18845819232665045,0.06040167360665528,7.959770363324858,122.08202719362875,66.94354400323354
0.1628056112224449,270345066853707.44,0.15347364313731127,0.009331968085133643,7.427159509369572e-12,6.839066368664717e-12,1.2993367637790793e-12,5.716115880357235,0.18998744766279643,0.06080502094281054,7.731029955635992,120.98060933846722,66.72181353475366
0.1638877755511022,272142042925851.7,0.1544353842895159,0.009452391261586314,7.379696964123604e-12,6.818341840748249e-12,1.3058220964905693e-12,5.651380064678589,0.1915160792740875,0.06120612387551139,7.503037685043143,119.90118906573926,66.50053887520477
0.16496993987975953,273939018997996.0,0.1553967311622065,0.009573208717553027,7.332981844844403e-12,6.7984085612280865e-12,1.312393556594195e-12,5.587486930272878,0.1930442315689718,0.06160495556087536,7.275784052169911,118.8431712497252,66.27971789097177
0.16605210420841685,275735995070140.28,0.1563576939483947,0.009694410260022157,7.286998433714107e-12,6.77924318730928e-12,1.3190512169772167e-12,5.524424176957468,0.19457204595440328,0.06200149167729324,7.049259795932449,117.805978096651,66.059348468878
0.16713426853707414,277532971142284.5,0.15731828256194155,0.009815985975132578,7.241731340276289e-12,6.760823347914529e-12,1.3257951663382635e-12,5.46217962181696,0.19609966096026216,0.06239571024599567,6.82345588353612,116.78904881938139,65.83942851492279
0.16821643286573146,279329947214428.84,0.1582785066521376,0.009937926213593852,7.197165502366902e-12,6.743127594494983e-12,1.332625509062038e-12,5.400741208557978,0.1976272123561742,0.06278759146644777,6.59836350108606,115.79183928498765,65.61995595314255
0.16929859719438878,281126923286573.12,0.15923837561715068,0.010060221577238094,7.153286185783728e-12,6.726135354811534e-12,1.3395423650808573e-12,5.340097015410141,0.19915483326136413,0.06317711756508626,6.373974044759066,114.8138216414979,65.40092872458123
0.1703807615230461,282923899358717.44,0.16019789861645606,0.010182862906590049,7.1100789828833654e-12,6.709826889477138e-12,1.346545869725587e-12,5.280235261745915,0.2006826542481063,0.06356427265609607,6.150279112490335,113.85448392915681,65.1823447863579
0.17146292585170342,284720875430861.75,0.16115708458234865,0.010305841269354778,7.06752981026991e-12,6.694183251067799e-12,1.3536361735681759e-12,5.221144313571312,0.20221080343927772,0.06394904261307023,5.927270496133625,112.91332968070319,64.96420211082112
0.17254509018036074,286517851503006.0,0.16211594223062561,0.010429147949735136,7.025624905717328e-12,6.679186245625261e-12,1.3608134422577328e-12,5.162812688020686,0.20373940660047316,0.06433141495053375,5.704940174057684,111.98987751445608,64.74649868478053
0.17362725450901806,288314827575150.3,0.16307448007051728,0.010552774438500785,6.9843508244490096e-12,6.6648183963885825e-12,1.3680778563518138e-12,5.105229056973289,0.2052685872270915,0.06471137871442248,5.483280304145621,111.08366072340802,64.52923250880775
0.17470941883767538,290111803647294.6,0.16403270641393558,0.01067671242373981,6.9436944348815335e-12,6.651062909604486e-12,1.375429611144358e-12,5.048382249895273,0.20679846662676502,0.06508892438070972,5.262283217167112,110.19422686300094,64.31240159659917
0.17579158316633267,291908779719438.9,0.1649906293816329,0.010800953784699766,6.903642913136801e-12,6.637903642365589e-12,1.3828689165770334e-12,4.992261255119643,0.2083291640076011,0.06546404377739862,5.041941411262753,109.32113732029268,64.09600397479599
0.17687374749499,293705755791583.2,0.16594825692092732,0.01092549057406266,6.864183741084074e-12,6.625325071828664e-12,1.3903959967307804e-12,4.9368552248594915,0.20986079651288952,0.0658367299348528,4.822247542984376,108.46396698234196,63.880037680883326
0.17795591182364728,295502731863727.44,0.1669055967990498,0.0110503150245975,6.8253046964084e-12,6.613312266980699e-12,1.3980110901381838e-12,4.882153471138605,0.2113934793489563,0.0662069770967705,4.603194426039095,107.62230371844919,63.664500765007524
0.1790380761523046,297299707935871.75,0.1678626566194859,0.011175419532818701,6.786993850029498e-12,6.601850861147006e-12,1.405714449291653e-12,4.82814546969301,0.2129273258147222,0.06657478058476904,4.38477502302944,106.79574805610154,63.44939128802766
0.18012024048096192,299096684008016.0,0.1688194438263386,0.011300796654623342,6.7492395596002765e-12,6.590927026398849e-12,1.4135063405477763e-12,4.774820859299961,0.2144624473744307,0.06694013674306533,4.166982441036437,105.98391277062777,63.23470732147511
0.18120240480961924,300893660080160.3,0.16977596571056364,0.011426439099055611,6.712030463611426e-12,6.580527449268473e-12,1.4213870439561723e-12,4.722169441568646,0.21599895371824357,0.06730304287319183,3.949809926740988,105.1864225006523,63.020446947178456
0.18228456913827656,302690636152304.6,0.17073222941583768,0.011552339722438871,6.675355475402745e-12,6.570639307766593e-12,1.429356853090828e-12,4.6701811804155255,0.21753695281999533,0.06766349717311919,3.733250861773508,104.40291337164706,62.80660825691853
0.18336673346693388,304487612224448.9,0.17168824194408733,0.011678491522846555,6.639203777115381e-12,6.561250249621497e-12,1.4374160748843117e-12,4.618846201264117,0.21907655099227968,0.06802149868043858,3.517298758277379,103.63303262808881,62.59318935211109
